# id\tfrequencyRank\tlevel\tword\ttranslation\thint\tpronunciation\tpartOfSpeech
1	1	BASE	the	определённый артикль	Used before a noun when the listener knows which person or thing is meant.	/ðə; ðiː/	article
7595	23889	ADVANCED	seagrass	морские травы	Any of various grass-like marine plants that grow underwater in salt water.	/ˈsiˌɡɹæs/	n
7596	23891	ADVANCED	camphor	камфора; камфара	(organic compound) A white transparent waxy crystalline isoprenoid ketone, 1,7,7-trimethylbicyclo[2.2.1]heptan-2-one, with a strong pungent odour, used in pharmacy, also known as l…	/ˈkæmfə/	n
7597	23900	ADVANCED	madrasah	медресе	(Islam) A school for any kind of teaching, at any grade level; usually specifically a school that teaches Islamic theology.	/məˈdɹæsə/	n
7598	23902	ADVANCED	publican	мытарь; шинкарь; кабатчик; корчмарь	(chiefly, UK, Irish) The landlord (manager or owner) of a public house.	/ˈpʌblək(ə)n/	n
7599	23905	ADVANCED	uninhabitable	нежилой; непригодный для жильё|жилья; непригодный для проживание|проживания	Not fit for people (or other living things) to live in; not able to be inhabited.	/ˌʌnɪnˈhæbɪtəbəl/	adj
7600	23908	ADVANCED	friendliness	дружелюбие	The quality of being friendly.	/ˈfɹɛndlinəs/	n
7601	23915	ADVANCED	evolutionarily	эволюционно	In a manner relating to evolution or slow development.		adv
7602	23923	ADVANCED	utilitarianism	утилитаризм	(philosophy) The theory that action should be directed toward achieving the "greatest happiness for the greatest number of people" (hedonistic universalism), or one of various rela…		n
7603	23926	ADVANCED	absolutism	абсолютизм	(political science, sociology) The principles or practice of absolute or arbitrary government; Synonym of despotism. [First attested in the early 19th century.]	/ˈæb.sə.ljuː.tɪz.m̩/	n
7604	23942	ADVANCED	phallic	фаллический		/ˈfælɪk/	adj
7605	23946	ADVANCED	pharynx	зев; глотка; гортань; фаринкс	(anatomy) The part of the alimentary canal and respiratory tract that extends from the back of the mouth and nasal cavity to the larynx and esophagus.	/ˈfa.ɹɪŋks/	n
7606	23947	ADVANCED	intractable	упрямый; трудный; трудная; непокорный	Not tractable; not able to be managed, controlled, governed or directed.	/ɪnˈtɹæk.tə.bəl/	adj
7607	23956	ADVANCED	alluvium	нанос; аллювий	soil, clay, silt or gravel deposited by flowing water, as it slows, in a river bed, delta, estuary or flood plain		n
7608	23960	ADVANCED	joinery	столярка; столярная работа; мебельная фабрика; столярная мастерская	A factory producing wooden products such as tables, doors, and cabinets.		n
7609	23961	ADVANCED	reduplication	редупликация	(linguistics) The act of, or an instance of, reduplicating.	/-plɪ-/	n
7610	23963	ADVANCED	lenticular	линзообразный; двояковыпуклый; чечевицеобразный	Of or pertaining to a lens.	/lɛnˈtɪk.jə.lɚ/	adj
7611	23968	ADVANCED	aleph	алеф; алиф	The first letter of the Proto-Canaanite alphabet, and its descendants in descended Semitic scripts, such as Phoenician 𐤀 (ʾ, ʾaleph), Aramaic 𐡀 (ʾ), Classical Syriac ܐ ('ālaph),…	/ˈɑˌlɛf/	n
7612	23973	ADVANCED	aphid	тля	A sap-sucking insect pest of the superfamily Aphidoidea; an aphidian.	/ˈeɪ.fɪd/	n
7613	23975	ADVANCED	transcribe	транскрибировать	To convert a representation of language, typically speech but also sign language, etc., to a written representation of it. The term now usually implies the conversion of speech to…	/trænˈskɹaɪb/	v
7614	23985	ADVANCED	falsehood	лживость; ложь; фальшь; неправда	(uncountable) The property of being false.	/ˈfɒlsˌhʊd/	n
7615	23987	ADVANCED	prosody	просодия	(linguistics) The study of rhythm, intonation, stress, and related attributes in speech.	/ˈpɹoʊzədi/	n
7616	23990	ADVANCED	tableware	посуда	The cutlery, crockery and glassware used in setting a table for a meal.		n
7617	23993	ADVANCED	ethnologist	этно̀лог	One who practices ethnology.		n
7618	23996	ADVANCED	biogas	биогаз	A mixture of methane and carbon dioxide, produced by anaerobic digestion of organic waste matter, used as a fuel.		n
7619	24001	ADVANCED	membranous	мембранный	(anatomy, zoology) Having the qualities of, or pertaining to, a membrane.	/ˈmɛm.bɹən.əs/	adj
7620	24006	ADVANCED	populism	популизм; народничество	(philosophy) A political doctrine or philosophy that proposes that the rights and powers of ordinary people are exploited by a privileged elite, and supports their struggle to over…		n
7621	24007	ADVANCED	synonymy	синонимия	(taxonomy) The state of not being the name to be used, of being a synonym.	/sɪˈnɒnəmi/	n
7622	24023	ADVANCED	filename	имя файл|файла	(computing) The name assigned to a file in a file system.	/ˈfaɪ.əl.neɪm/	n
7623	24026	ADVANCED	trilobite	трилобит	An extinct arthropod of the class Trilobita, whose body had three large lobes.	/ˈtɹaɪ.ləˌbaɪt/	n
7624	24040	ADVANCED	boisterous	буйный; бурный; шумный; шумливый	Full of energy; exuberant; noisy.	/ˈbɔɪstəɹəs/	adj
7625	24042	ADVANCED	scanty	скудный	Somewhat less than is needed in amplitude or extent.	/ˈskænti/	adj
7626	24051	ADVANCED	turbidity	мутность	The state of being turbid; turbidness.		n
7627	24054	ADVANCED	coincident	совпадающий; соответствующий	Of two or more objects: being in the same location.	/-ˌdɛnt/	adj
7628	24063	ADVANCED	fistula	свищ; фистула	(medicine) An abnormal connection or passageway between organs or vessels that normally do not connect.	/ˈfɪs.tjə.lə/	n
7629	24064	ADVANCED	epistemic	эпистемический; эпистемологический	(philosophy) Of or relating to cognition or knowledge, its scope, or how it is acquired. [from early 19th c.]	/-ˈstɛ-/	adj
7630	24084	ADVANCED	suckling	сосун; грудной; ребёнок; сосунок	An infant that is still being breastfed (being suckled) by its mother.		n
7631	24088	ADVANCED	borehole	скважина; буровой|буровая скважина	A hole bored into the ground to collect samples for analysis or to extract oil or water.		n
7632	24099	ADVANCED	embryology	эмбриология	The scientific study of embryos and (often) also the developmental biology of all prenatal phases (embryology sensu stricto plus fetology and teratology collectively).		n
7633	24101	ADVANCED	literati	литератор	Well-educated, literary people; intellectuals who are interested in literature.	/ˌlɪt.əˈɹɑː.tiː/	n
7634	24107	ADVANCED	digitization	оцифровка; оцифровывание; диджитализация	(computing) The conversion of data or information from analog to digital or binary.		n
7635	24120	ADVANCED	margarine	маргарин	A spread, manufactured from a blend of vegetable oils (some of which are hydrogenated), emulsifiers etc, mostly used as a substitute for butter.	/dʒ/	n
7636	24133	ADVANCED	suffragist	суфражистка	A person who promotes suffrage.		n
7637	24136	ADVANCED	inadvertent	нечаянный; неумышленный	Not intentional; not on purpose; not conscious.	/ˌɪnədˈvɜːtn̩t/	adj
7638	24156	ADVANCED	asterism	астеризм; три звёздочки	(constellation) An unofficial constellation (small group of stars that forms a visible pattern).	/ˈæs.təˌɹɪz.əm/	n
7639	24161	ADVANCED	draughts	шашки	(board games, UK, Irish, Commonwealth, uncountable) A board game for two players in which the players each have a set number of pieces (typically 12 or 20, depending on the rule se…	/dɹaːfts/	n
7640	24163	ADVANCED	voracious	жадный; ненасытный; прожорливый	(of a person or their appetite) Wanting or devouring great quantities of food.	/vɔːˈɹeɪ.ʃəs/	adj
7641	24170	ADVANCED	antipsychotic	нейролептик; антипсихотик	(pharmaceutical drug) Any of a group of drugs used to treat psychosis or other conditions, chiefly one that acts as an antagonist, partial agonist, or inverse agonist of dopamine r…		n
7642	24177	ADVANCED	antitank	противотанковый	(military) Of weapons or tactics, designed for thwarting or (especially) attacking tanks or other armored fighting vehicles.		adj
7643	24179	ADVANCED	boletus	боровик	An edible mushroom of genus Boletus.		n
7644	24186	ADVANCED	phallus	фалл; фаллос; фаллус	(psychoanalysis) The signifier of the desire of the Other, and the signifier of jouissance.	/ˈfæləs/	n
7645	24193	ADVANCED	borax	бура	A white or gray/grey crystalline salt, with a slight alkaline taste, used as a flux, in soldering metals, making enamels, fixing colors/colours on porcelain, and as a soap, etc.	/ˈbɔɹ.æks/	n
7646	24196	ADVANCED	motorcyclist	мотоциклист; мотоциклистка	Someone who rides a motorcycle.		n
7647	24198	ADVANCED	draconian	драконовский; драконий	Very severe, cruel, or harsh.	/dɹeɪˈkoʊ.ni.ən/	adj
7648	24199	ADVANCED	lodger	жилец; жилица; постоялец; квартирант	A person who lodges in another's house (compare tenant).	/ˈlɑd͡ʒɚ/	n
7649	24203	ADVANCED	boldness	смелость	The state of being bold; courage.	/ˈboʊldnəs/	n
7650	24210	ADVANCED	uppercase	большой; заглавный; прописной	Written in upper case; capital.		adj
7651	24215	ADVANCED	syndicalism	синдикализм	(socialism) Control of both industry and government by labor unions, especially as achieved through revolutionary direct action; advocacy for attempts to bring it about.		n
7652	24225	ADVANCED	beekeeping	пчеловодство	The practice or profession of keeping and caring for bees.	/ˈbiːˌkiːpɪŋ/	n
7653	24235	ADVANCED	gasification	газификация	The action of gasifying.		n
7654	24241	ADVANCED	inextricably	не распутывающимся образом			adv
7655	24254	ADVANCED	neologism	неологизм	(linguistics, lexicography, countable) A word or phrase which has recently been coined; a new word or phrase.	/niˈɑləˌd͡ʒɪzəm/	n
7656	24264	ADVANCED	swale	топь; низина	A low tract of moist or marshy land.	/sweɪl/	n
7657	24284	ADVANCED	hyung	хён		/hjʌŋ/	n
7658	24288	ADVANCED	initialization	инициализация	(programming) An assignment of an initial value for a data object or variable		n
7659	24305	ADVANCED	kinematic	кинематический		/kaɪ.nɪˈmæt.ɪk/	adj
7660	24307	ADVANCED	eschatology	эсхатология	(countable) A system of doctrines concerning final matters, such as death.	/ˌɛs.kəˈtɔl.ə.d͡ʒi/	n
7661	24326	ADVANCED	lidar	лидар	(usually, uncountable) The optical analogue of radar, using intense pulses of laser light to measure the composition and structure of the atmosphere.	/ˈlaɪdɑɹ/	n
7662	24327	ADVANCED	interferometry	интерферометрия	(physics) The design and use of optical or radio interferometers.	/ˌɪn.(t)ɚ.fəˈɹɑ.mɪ.tɹi/	n
7663	24331	ADVANCED	wavefunction	волновая функция	(physics) A mathematical function that describes the propagation of the quantum mechanical wave associated with a particle (or system of particles), related to the probability of f…	/ˈweɪv.fʌŋ(k).ʃən/	n
7664	24348	ADVANCED	polyglot	полиглот; полиглотта; многоязычный	A publication in several languages; specifically, a book (especially a bible) containing several versions of the same subject matter or text in several languages.	/ˈpɑlɪˌɡlɑt/	n
7665	24353	ADVANCED	armband	нарукавная повязка	(sports) A band worn around the arm of the captain of a team.		n
7666	24354	ADVANCED	abolishment	отмена	The act of abolishing; abolition; destruction. [First attested from the mid 16th century.]	/əˈbɑl.ɪʃ.mənt/	n
7667	24363	ADVANCED	cryptanalysis	криптоанализ	The science of analyzing and breaking of codes and ciphers.		n
7668	24365	ADVANCED	cosplay	косплей; косплеить	(uncountable) The art or practice of costuming oneself as a (usually fictional) character.	/ˈkɑs.pleɪ/	n
7669	24368	ADVANCED	mangal	мангал	A Middle Eastern-style barbecue (cookout), or the barbecue (grill; cooking apparatus) it is cooked on.	/-ˈɡɑl/	n
